"ds_entidade";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)";"Ano";"Receita líquida de vendas";"Custo direto de produção - Total";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"Receita líquida de vendas (em valores de 2019)";"Custo direto de produção - Total (em valores de 2019)";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"mkp"
"Sub_Setor";"10.8 Torrefação e moagem de café";"2015";"11175874";"7580395";"225894";"13518579";"9169410";"273246";"1,43165004523917"
"Sub_Setor";"10.9 Fabricação de outros produtos alimentícios";"2015";"57590725";"30618472";"5099308";"69662986";"37036766";"6168233";"1,61238254449185"
"Setor";"11 Fabricação de bebidas";"2015";"84220427";"43641205";"2042868";"101874849";"52789345";"2471097";"1,84354024213209"
"Sub_Setor";"11.1 Fabricação de bebidas alcoólicas";"2015";"46890908";"25862791";"1111093";"56720256";"31284191";"1344002";"1,73838176215187"
"Sub_Setor";"11.2 Fabricação de bebidas não-alcoólicas";"2015";"37329519";"17778414";"931775";"45154593";"21505154";"1127095";"1,99514387588495"
"Setor";"12 Fabricação de produtos do fumo";"2015";"13672203";"6828237";"464584";"16538192";"8259583";"561971";"1,87474819414874"
"Sub_Setor";"12.1 Processamento industrial do fumo";"2015";"5438889";"3748045";"220634";"6578998";"4533716";"266884";"1,37045324149421"
"Sub_Setor";"12.2 Fabricação de produtos do fumo";"2015";"8233314";"3080192";"243950";"9959195";"3725867";"295087";"2,47682379392938"
"Setor";"13 Fabricação de produtos têxteis";"2015";"40200015";"24350130";"4735834";"48626807";"29454444";"5728567";"1,38211045712633"
"Sub_Setor";"13.1 Preparação e fiação de fibras têxteis";"2015";"5321242";"3482125";"570392";"6436689";"4212054";"689958";"1,31307086435418"
"Sub_Setor";"13.2 Tecelagem, exceto malha";"2015";"14235799";"8724488";"1634874";"17219930";"10553329";"1977579";"1,37419649974583"
"Sub_Setor";"13.3 Fabricação de tecidos de malha";"2015";"5799264";"4018094";"528130";"7014915";"4860373";"638837";"1,27562214268369"
"Sub_Setor";"13.4 Acabamentos em fios, tecidos e artefatos têxteis";"2015";"2808191";"1385227";"643639";"3396849";"1675601";"778560";"1,38411851743782"
"Sub_Setor";"13.5 Fabricação de artefatos têxteis, exceto vestuário";"2015";"12035519";"6740196";"1358799";"14558424";"8153087";"1643633";"1,48605092360225"
"Setor";"14 Confecção de artigos do vestuário e acessórios";"2015";"44468681";"21184370";"8001403";"53790278";"25625072";"9678670";"1,52364239247664"
"Sub_Setor";"14.1 Confecção de artigos do vestuário e acessórios";"2015";"42851872";"20545375";"7691286";"51834551";"24852130";"9303546";"1,51759699916361"
"Sub_Setor";"14.2 Fabricação de artigos de malharia e tricotagem";"2015";"1616809";"638995";"310117";"1955727";"772942";"375124";"1,70349653149470"
"Setor";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados";"2015";"36572597";"18917468";"5157600";"44239004";"22882978";"6238744";"1,51910669577340"
"Sub_Setor";"15.1 Curtimento e outras preparações de couro";"2015";"8792121";"6410898";"541653";"10635140";"7754761";"655195";"1,26458921336931"
"Sub_Setor";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro";"2015";"1748685";"931930";"302433";"2115247";"1127283";"365829";"1,41666997471570"
"Sub_Setor";"15.3 Fabricação de calçados";"2015";"24007538";"10616574";"3911510";"29040037";"12842037";"4731447";"1,65249168438178"
"Sub_Setor";"15.4 Fabricação de partes para calçados, de qualquer material";"2015";"2024253";"958066";"402004";"2448580";"1158897";"486273";"1,48834471755130"
"Setor";"16 Fabricação de produtos de madeira";"2015";"23914540";"12551563";"3100737";"28927545";"15182642";"3750719";"1,52786108111907"
"Sub_Setor";"16.1 Desdobramento de madeira";"2015";"6748020";"3388115";"1052354";"8162551";"4098337";"1272950";"1,51966380127865"
"Sub_Setor";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis";"2015";"17166520";"9163448";"2048383";"20764994";"11084305";"2477768";"1,53110763085887"
"Setor";"17 Fabricação de celulose, papel e produtos de papel";"2015";"81787264";"40876327";"5293841";"98931643";"49444889";"6403545";"1,77143093782981"
"Sub_Setor";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel";"2015";"26913788";"10352548";"1027911";"32555500";"12522666";"1243383";"2,36491234668127"
"Sub_Setor";"17.2 Fabricação de papel, cartolina e papel-cartão";"2015";"18195346";"10377319";"1415267";"22009484";"12552629";"1711938";"1,54294791659777"
"Sub_Setor";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado";"2015";"19300272";"10370212";"1598147";"23346026";"12544033";"1933153";"1,61260804426070"
"Sub_Setor";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado";"2015";"17377858";"9776248";"1252516";"21020633";"11825561";"1515070";"1,57568499969716"
"Setor";"18 Impressão e reprodução de gravações";"2015";"15611460";"6940364";"2172907";"18883960";"8395214";"2628395";"1,71304683027642"
"Sub_Setor";"18.1 Atividade de impressão";"2015";"12586190";"5998979";"1703327";"15224528";"7256495";"2060381";"1,63408075451689"
"Sub_Setor";"18.2 Serviços de pré-impressão e acabamentos gráficos";"2015";"2212805";"756914";"438587";"2676657";"915580";"530524";"1,85094366294968"
"Sub_Setor";"18.3 Reprodução de materiais gravados em qualquer suporte";"2015";"812465";"184471";"30993";"982775";"223140";"37490";"3,77076913080607"
"Setor";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis";"2015";"299309854";"121264031";"11957091";"362051671";"146683594";"14463556";"2,24671470639618"
"Sub_Setor";"19.1 Coquerias";"2015";"234791";"110882";"39070";"284008";"134125";"47260";"1,56577438113530"
"Sub_Setor";"19.2 Fabricação de produtos derivados do petróleo";"2015";"259753178";"98810008";"8888746";"314203060";"119522722";"10752019";"2,41184942585315"
"Sub_Setor";"19.3 Fabricação de biocombustíveis";"2015";"39321885";"22343141";"3029275";"47564602";"27026746";"3664277";"1,54978875484305"
"Setor";"20 Fabricação de produtos químicos";"2015";"281599512";"187604714";"8836901";"340628858";"226930718";"10689307";"1,43350232586919"
"Sub_Setor";"20.1 Fabricação de produtos químicos inorgânicos";"2015";"69019768";"48211046";"2123453";"83487804";"58317124";"2568575";"1,37122191282762"
"Sub_Setor";"20.2 Fabricação de produtos químicos orgânicos";"2015";"58974266";"39846952";"1517361";"71336547";"48199735";"1835433";"1,42572816330831"
"Sub_Setor";"20.3 Fabricação de resinas e elastômeros";"2015";"20835553";"16156873";"594887";"25203135";"19543703";"719588";"1,24378292191388"
"Sub_Setor";"20.4 Fabricação de fibras artificiais e sintéticas";"2015";"2797707";"2224306";"136261";"3384167";"2690569";"164824";"1,18518432224122"
"Sub_Setor";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"2015";"47389171";"30755867";"533421";"57322966";"37202962";"645238";"1,51454935631645"
"Sub_Setor";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"2015";"40703788";"24987185";"2067786";"49236182";"30225039";"2501239";"1,50448462872128"
"Sub_Setor";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"2015";"15524636";"9373906";"808356";"18778935";"11338879";"977805";"1,52467457623856"
"Sub_Setor";"20.9 Fabricação de produtos e preparados químicos diversos";"2015";"26354623";"16048579";"1055376";"31879122";"19412708";"1276606";"1,54084964559367"
"Setor";"21 Fabricação de produtos farmoquímicos e farmacêuticos";"2015";"53865923";"26465074";"2272798";"65157385";"32012726";"2749226";"1,87438802010114"
"Sub_Setor";"21.1 Fabricação de produtos farmoquímicos";"2015";"681275";"415005";"47651";"824085";"501999";"57640";"1,47253034652096"
"Sub_Setor";"21.2 Fabricação de produtos farmacêuticos";"2015";"53184648";"26050069";"2225147";"64333300";"31510727";"2691586";"1,88096345576989"
"Setor";"22 Fabricação de produtos de borracha e de material plástico";"2015";"98059818";"59084900";"9076130";"118615276";"71470373";"10978683";"1,43864929858014"
"Sub_Setor";"22.1 Fabricação de produtos de borracha";"2015";"26394527";"14607477";"2541321";"31927391";"17669520";"3074037";"1,53914735015247"
"Sub_Setor";"22.2 Fabricação de produtos de material plástico";"2015";"71665291";"44477423";"6534809";"86687885";"53800853";"7904646";"1,40486483712377"
"Setor";"23 Fabricação de produtos de minerais não-metálicos";"2015";"86667803";"47869836";"9432580";"104835248";"57904389";"11409853";"1,51246333138903"
"Sub_Setor";"23.1 Fabricação de vidro e de produtos do vidro";"2015";"10935564";"5868467";"1199642";"13227895";"7098625";"1451113";"1,54716968852631"
"Sub_Setor";"23.2 Fabricação de cimento";"2015";"18031425";"10352660";"1232207";"21811202";"12522801";"1490504";"1,55646370389923"
"Sub_Setor";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"2015";"23513531";"13551939";"2537221";"28442475";"16392718";"3069077";"1,46145174763630"
"Sub_Setor";"23.4 Fabricação de produtos cerâmicos";"2015";"17352875";"9050983";"2808907";"20990413";"10948265";"3397715";"1,46315648796068"
"Sub_Setor";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos";"2015";"16834408";"9045787";"1654603";"20363264";"10941980";"2001444";"1,57325181605530"
"Setor";"24 Metalurgia";"2015";"166725606";"110024696";"9087579";"201674898";"133088251";"10992532";"1,39973488038911"
"Sub_Setor";"24.1 Produção de ferro-gusa e de ferroligas";"2015";"11880491";"5482822";"653358";"14370899";"6632140";"790316";"1,93613795553585"
"Sub_Setor";"24.2 Siderurgia";"2015";"79197988";"52910669";"4607724";"95799599";"64001889";"5573603";"1,37691586759039"
"Sub_Setor";"24.3 Produção de tubos de aço, exceto tubos sem costura";"2015";"14034503";"9536018";"759866";"16976438";"11534974";"919150";"1,36311782455980"
"Sub_Setor";"24.4 Metalurgia dos metais não-ferrosos";"2015";"57014232";"39743969";"2268234";"68965648";"48075164";"2743705";"1,35708741576822"
"Sub_Setor";"24.5 Fundição";"2015";"4598392";"2351218";"798397";"5562314";"2844084";"965758";"1,45998542679026"
"Setor";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos";"2015";"81443645";"45115101";"10572691";"98515994";"54572202";"12788956";"1,46250447494848"
"Sub_Setor";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"2015";"16325513";"7838305";"2921194";"19747693";"9481383";"3533539";"1,51731163319036"
"Sub_Setor";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"2015";"3173047";"1482040";"523187";"3838186";"1792708";"632858";"1,58238792914717"
"Sub_Setor";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"2015";"12417695";"6001113";"2165853";"15020712";"7259076";"2619863";"1,52047835144655"
"Sub_Setor";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"2015";"11960750";"6121304";"1627078";"14467982";"7404462";"1968149";"1,54364485385465"
"Sub_Setor";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições";"2015";"1515619";"784765";"197836";"1833326";"949269";"239307";"1,54245619534277"
"Sub_Setor";"25.9 Fabricação de produtos de metal não especificados anteriormente";"2015";"36051021";"22887574";"3137543";"43608094";"27685304";"3795240";"1,38523953609892"
"Setor";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos";"2015";"87049700";"59972511";"3403905";"105297199";"72544046";"4117437";"1,37353459684435"
"Sub_Setor";"26.1 Fabricação de componentes eletrônicos";"2015";"4305099";"2848500";"340392";"5207541";"3445607";"411746";"1,35002972819399"
"Sub_Setor";"26.2 Fabricação de equipamentos de informática e periféricos";"2015";"26810718";"21075871";"732657";"32430824";"25493829";"886238";"1,22936852959539"
"Sub_Setor";"26.3 Fabricação de equipamentos de comunicação";"2015";"29341884";"18954641";"870940";"35492577";"22927944";"1053508";"1,48000121660999"
"Sub_Setor";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"2015";"16514889";"11878629";"550925";"19976767";"14368646";"666411";"1,32867913040162"
"Sub_Setor";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"2015";"6837792";"3279882";"745215";"8271141";"3967416";"901428";"1,69878937079032"
"Sub_Setor";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação";"2015";"2660873";"1521121";"119139";"3218650";"1839981";"144113";"1,62222635435846"
"Sub_Setor";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos";"2015";"482830";"357372";"38455";"584042";"432285";"46516";"1,21980056944069"
"Sub_Setor";"26.8 Fabricação de mídias virgens, magnéticas e ópticas";"2015";"95615";"56495";"6182";"115658";"68338";"7478";"1,52551972812994"
"Setor";"27 Fabricação de máquinas, aparelhos e materiais elétricos";"2015";"76901148";"47542509";"6578164";"93021291";"57508447";"7957089";"1,42092002440546"
"Sub_Setor";"27.1 Fabricação de geradores, transformadores e motores elétricos";"2015";"26838207";"15986568";"2719040";"32464075";"19337698";"3289010";"1,43476795835773"
"Sub_Setor";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"2015";"3410249";"2230967";"324140";"4125111";"2698626";"392087";"1,33467952614118"
"Sub_Setor";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"2015";"20019178";"12948082";"1480448";"24215631";"15662280";"1790782";"1,38747176600804"
"Sub_Setor";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"2015";"1934236";"1032167";"240889";"2339694";"1248532";"291385";"1,51936442701656"
"Sub_Setor";"27.5 Fabricação de eletrodomésticos";"2015";"20613559";"13242191";"1342637";"24934607";"16018041";"1624083";"1,41335633166192"
"Sub_Setor";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"2015";"4085719";"2102534";"471010";"4942174";"2543271";"569744";"1,58758466923433"
"Setor";"28 Fabricação de máquinas e equipamentos";"2015";"114500603";"63071379";"10651975";"138502405";"76292504";"12884859";"1,55311169103891"
"Sub_Setor";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"2015";"20152076";"10906684";"1972635";"24376387";"13192961";"2386142";"1,56468490298284"
"Sub_Setor";"28.2 Fabricação de máquinas e equipamentos de uso geral";"2015";"34080112";"19534786";"2966334";"41224040";"23629700";"3588142";"1,51459625120883"
"Sub_Setor";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"2015";"24162462";"13978026";"1861017";"29227436";"16908122";"2251126";"1,52550012017772"
"Sub_Setor";"28.4 Fabricação de máquinas-ferramenta";"2015";"6365891";"3462087";"731048";"7700319";"4187815";"884291";"1,51816981804783"
"Sub_Setor";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"2015";"15425453";"7895701";"1162723";"18658961";"9550811";"1406455";"1,70288485060977"
"Sub_Setor";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"2015";"14314609";"7294095";"1958218";"17315261";"8823095";"2368703";"1,54713842906093"
"Setor";"29 Fabricação de veículos automotores, reboques e carrocerias";"2015";"228689462";"157504410";"17925848";"276627718";"190520740";"21683493";"1,30359189234049"
"Sub_Setor";"29.1 Fabricação de automóveis, camionetas e utilitários";"2015";"118826301";"89932428";"6697049";"143734863";"108784209";"8100895";"1,22971069169711"
"Sub_Setor";"29.2 Fabricação de caminhões e ônibus";"2015";"25615251";"17308545";"1038345";"30984761";"20936790";"1256005";"1,39616310993307"
"Sub_Setor";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"2015";"11393423";"7018909";"1508580";"13781731";"8490224";"1824811";"1,33608181728525"
"Sub_Setor";"29.4 Fabricação de peças e acessórios para veículos automotores";"2015";"72111731";"43003624";"8493220";"87227909";"52018113";"10273583";"1,40031359980041"
"Sub_Setor";"29.5 Recondicionamento e recuperação de motores para veículos automotores";"2015";"742756";"240904";"188654";"898454";"291403";"228200";"1,72911690621523"
"Setor";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"2015";"50473607";"32657544";"4205899";"61053966";"39503271";"5087546";"1,36920490579244"
"Sub_Setor";"30.1 Construção de embarcações";"2015";"12916420";"7266531";"1903772";"15623981";"8789753";"2302844";"1,40850525876844"
