"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"1020";"Unidades";630;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"1020";"Unidades";395;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"1020";"Unidades";1160;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"1020";"Unidades";2611;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"1020";"Unidades";25948;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"1020";"Unidades";25319;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"1020";"Unidades";629;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"1020";"Unidades";7814;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"1020";"Unidades";436;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"1020";"Unidades";1659;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"1020";"Unidades";5076;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"1020";"Unidades";644;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"1020";"Unidades";8502;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"1020";"Unidades";3949;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"1020";"Unidades";4552;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"1020";"Unidades";3052;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"1020";"Unidades";37;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"1020";"Unidades";212;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"1020";"Unidades";1295;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"1020";"Unidades";1508;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"1020";"Unidades";5983;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"1020";"Unidades";3972;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"1020";"Unidades";1979;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"1020";"Unidades";32;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"1020";"Unidades";315;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"1020";"Unidades";3;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117040";"19.1 Coquerias"
"1";"Brasil";"1020";"Unidades";93;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"1020";"Unidades";219;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"1020";"Unidades";4602;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"1020";"Unidades";454;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"1020";"Unidades";273;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"1020";"Unidades";193;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"1020";"Unidades";39;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"1020";"Unidades";76;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"1020";"Unidades";1865;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"1020";"Unidades";702;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"1020";"Unidades";1000;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"1020";"Unidades";589;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
"1";"Brasil";"1020";"Unidades";44;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"1020";"Unidades";544;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"1020";"Unidades";9077;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"1020";"Unidades";1914;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"1020";"Unidades";7163;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"1020";"Unidades";13024;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"1020";"Unidades";421;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"1020";"Unidades";33;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"1020";"Unidades";4166;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"1020";"Unidades";4677;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"1020";"Unidades";3727;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"1020";"Unidades";2169;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117116";"24 Metalurgia"
"1";"Brasil";"1020";"Unidades";118;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"1020";"Unidades";246;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117120";"24.2 Siderurgia"
"1";"Brasil";"1020";"Unidades";209;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"1020";"Unidades";491;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"1020";"Unidades";1105;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117133";"24.5 Fundição"
"1";"Brasil";"1020";"Unidades";17639;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";4812;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"1020";"Unidades";498;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"1020";"Unidades";4437;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"1020";"Unidades";2735;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"1020";"Unidades";12;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"1020";"Unidades";5144;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";2300;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"1020";"Unidades";508;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"1020";"Unidades";299;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"1020";"Unidades";192;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"1020";"Unidades";254;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"1020";"Unidades";775;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"1020";"Unidades";211;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"1020";"Unidades";57;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"1020";"Unidades";5;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"1020";"Unidades";2518;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"1020";"Unidades";346;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"1020";"Unidades";109;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"1020";"Unidades";779;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"1020";"Unidades";419;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"1020";"Unidades";246;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"1020";"Unidades";619;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";7735;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";855;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"1020";"Unidades";2737;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"1020";"Unidades";883;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"1020";"Unidades";693;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"1020";"Unidades";221;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"1020";"Unidades";2346;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"1020";"Unidades";3577;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"1020";"Unidades";20;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"1020";"Unidades";17;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"1020";"Unidades";855;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"1020";"Unidades";1869;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"1020";"Unidades";815;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"1020";"Unidades";675;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"1020";"Unidades";239;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"1020";"Unidades";38;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"1020";"Unidades";42;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"1020";"Unidades";1;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"1020";"Unidades";355;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";8969;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117261";"31 Fabricação de móveis"
"1";"Brasil";"1020";"Unidades";8969;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"1020";"Unidades";4415;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"1020";"Unidades";1028;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"1020";"Unidades";80;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"1020";"Unidades";204;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"1020";"Unidades";338;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"1020";"Unidades";936;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"1020";"Unidades";1830;"1";"Brasil";"630";"Número de empresas";"2008";"2008";"117279";"32.9 Fabricação de produtos diversos"
