"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";1756398;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";1756398;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";1185405;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";173235;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";19785;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"40";"Mil Reais";36967;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"40";"Mil Reais";112330;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"40";"Mil Reais";375176;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"40";"Mil Reais";467911;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";1876996;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";1764328;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";112667;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2007";"2007";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";98935060;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117897";"Total"
"1";"Brasil";"40";"Mil Reais";3070834;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116880";"B Indústrias extrativas"
"1";"Brasil";"40";"Mil Reais";129673;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";129673;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";28964;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";28964;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";1164986;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"40";"Mil Reais";974954;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"40";"Mil Reais";190032;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"40";"Mil Reais";679639;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";520806;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"40";"Mil Reais";158833;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";1067573;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";1067546;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";27;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";95864225;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";11636425;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";4282373;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";107163;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";500105;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";575952;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";1238926;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";888466;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";1673975;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";121081;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";2248385;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";1018270;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";628559;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"40";"Mil Reais";389711;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"40";"Mil Reais";354324;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";147534;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"40";"Mil Reais";206790;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";3057887;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"40";"Mil Reais";445832;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"40";"Mil Reais";1213975;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"40";"Mil Reais";247808;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"40";"Mil Reais";387598;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"40";"Mil Reais";762673;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"40";"Mil Reais";4340655;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";4198464;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";142191;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"40";"Mil Reais";3175210;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"40";"Mil Reais";394023;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"40";"Mil Reais";223791;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"40";"Mil Reais";2299312;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"40";"Mil Reais";258084;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"40";"Mil Reais";1987559;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"40";"Mil Reais";713939;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"40";"Mil Reais";1273620;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"40";"Mil Reais";2999908;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"40";"Mil Reais";228355;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"40";"Mil Reais";858390;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"40";"Mil Reais";979544;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";933619;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2008";"2008";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
